Customer Id,Gender,Age,City,Signup Date,Order Id,Order Date,Restaurant Name,Dish Name,Category,Quantity,Price,Payment Method,Order Frequency,Last Order Date,Loyalty Points,Churned,Rating,Rating Date,Delivery Status
C1252,Other,Senior,Multan,"August 21, 2024",O5252,"July 28, 2025",Burger King,Sandwich,Chinese,1,"$1,368.07",Card,15,"April 17, 2025",121,Active,1,"March 9, 2025",Delayed
C4851,Female,Adult,Peshawar,"August 21, 2024",O8851,"July 28, 2025",Burger King,Burger,Italian,3,$301.33,Wallet,26,"August 3, 2025",346,Inactive,2,"October 19, 2024",Delayed
C5350,Male,Senior,Lahore,"February 29, 2024",O9350,"July 28, 2025",Burger King,Pasta,Dessert,5,$233.91,Card,43,"September 4, 2024",420,Inactive,5,"March 10, 2025",Delayed
C4822,Male,Teenager,Multan,"April 25, 2024",O8822,"July 29, 2025",Burger King,Sandwich,Italian,1,"$1,226.67",Card,6,"September 5, 2024",195,Active,4,"August 4, 2025",Delayed
C5761,Other,Senior,Multan,"February 2, 2024",O9761,"July 29, 2025",Burger King,Pizza,Dessert,2,"$1,152.64",Cash,43,"April 11, 2025",329,Active,3,"February 26, 2025",Delayed
C1683,Other,Senior,Multan,"October 18, 2023",O5683,"July 29, 2025",Burger King,Pasta,Continental,5,$794.84,Card,32,"December 14, 2024",322,Active,3,"November 17, 2024",Cancelled
C5472,Other,Teenager,Islamabad,"July 19, 2024",O9472,"July 30, 2025",Burger King,Sandwich,Chinese,3,$635.41,Cash,43,"July 3, 2025",155,Inactive,1,"June 28, 2025",Delivered
C3153,Other,Teenager,Peshawar,"June 4, 2025",O7153,"July 31, 2025",Burger King,Burger,Continental,3,"$1,433.25",Cash,19,"June 30, 2025",120,Inactive,2,"October 31, 2024",Delivered
C2116,Female,Adult,Karachi,"June 28, 2025",O6116,"July 31, 2025",Burger King,Sandwich,Chinese,4,"$1,441.52",Wallet,19,"March 17, 2025",81,Inactive,5,"July 10, 2025",Cancelled
C6865,Other,Adult,Lahore,"August 1, 2024",O10865,"July 31, 2025",Burger King,Burger,Dessert,4,$477.76,Cash,15,"November 3, 2024",176,Inactive,3,"December 4, 2024",Delayed
C1530,Male,Teenager,Multan,"March 10, 2024",O5530,"August 1, 2025",Burger King,Sandwich,Continental,2,$140.16,Card,38,"August 23, 2024",359,Active,4,"January 4, 2025",Delivered
C3766,Male,Teenager,Karachi,"May 14, 2025",O7766,"August 2, 2025",Burger King,Sandwich,Continental,5,$341.92,Wallet,24,"August 5, 2025",284,Inactive,5,"May 24, 2025",Cancelled
C3203,Other,Adult,Multan,"November 9, 2023",O7203,"August 4, 2025",Burger King,Burger,Italian,3,$612.35,Card,15,"June 19, 2025",274,Active,2,"April 9, 2025",Delayed
C4782,Female,Senior,Peshawar,"May 21, 2024",O8782,"August 5, 2025",Burger King,Fries,Dessert,3,$955.21,Wallet,40,"September 18, 2024",300,Inactive,2,"December 23, 2024",Cancelled
C3164,Other,Adult,Peshawar,"April 30, 2025",O7164,"August 5, 2025",Burger King,Pizza,Dessert,5,$181.01,Card,31,"January 29, 2025",399,Inactive,4,"August 23, 2024",Delivered
C6190,Male,Adult,Peshawar,"July 17, 2025",O10190,"August 5, 2025",Burger King,Pasta,Italian,3,"$1,476.75",Cash,42,"December 2, 2024",267,Active,1,"September 5, 2024",Cancelled
C6619,Male,Teenager,Lahore,"July 12, 2024",O10619,"August 6, 2025",Burger King,Pizza,Fast Food,2,$698.75,Cash,27,"January 25, 2025",145,Inactive,2,"March 22, 2025",Cancelled
C1064,Male,Adult,Multan,"October 13, 2023",O5064,"August 8, 2025",Burger King,Burger,Italian,5,"$1,041.61",Wallet,36,"October 24, 2024",286,Active,5,"June 19, 2025",Cancelled
C2878,Other,Adult,Karachi,"March 21, 2024",O6878,"August 9, 2025",Burger King,Sandwich,Continental,2,$238.46,Wallet,41,"August 17, 2025",373,Active,3,"June 22, 2025",Delayed
C6388,Other,Senior,Karachi,"July 15, 2025",O10388,"August 9, 2025",Burger King,Pasta,Chinese,4,$680.93,Card,1,"August 3, 2025",395,Active,2,"December 18, 2024",Delivered
C6771,Male,Adult,Islamabad,"April 30, 2024",O10771,"August 9, 2025",Burger King,Pizza,Chinese,4,"$1,135.95",Wallet,40,"November 12, 2024",324,Active,2,"September 19, 2024",Cancelled
C4785,Female,Teenager,Karachi,"March 3, 2024",O8785,"August 10, 2025",Burger King,Sandwich,Italian,1,"$1,126.50",Wallet,34,"June 29, 2025",363,Inactive,2,"March 12, 2025",Delivered
C1488,Other,Adult,Lahore,"March 26, 2024",O5488,"August 10, 2025",Burger King,Burger,Continental,4,$971.90,Cash,34,"July 28, 2025",156,Inactive,4,"January 29, 2025",Delayed
C3921,Other,Teenager,Karachi,"March 31, 2025",O7921,"August 11, 2025",Burger King,Sandwich,Italian,5,"$1,388.28",Wallet,34,"July 24, 2025",434,Inactive,1,"March 5, 2025",Delivered
C5732,Female,Adult,Lahore,"June 12, 2025",O9732,"August 11, 2025",Burger King,Fries,Continental,2,$602.00,Cash,7,"February 23, 2025",173,Active,3,"October 11, 2024",Delayed
C2349,Female,Teenager,Lahore,"October 29, 2024",O6349,"August 11, 2025",Burger King,Pizza,Chinese,5,$101.16,Cash,6,"June 14, 2025",42,Active,3,"February 3, 2025",Delivered
C4620,Male,Teenager,Multan,"August 5, 2024",O8620,"August 12, 2025",Burger King,Fries,Italian,2,$841.04,Wallet,38,"May 11, 2025",137,Inactive,1,"May 23, 2025",Delayed
C1281,Male,Teenager,Karachi,"July 10, 2025",O5281,"August 12, 2025",Burger King,Fries,Fast Food,3,"$1,337.25",Card,40,"May 29, 2025",303,Active,4,"February 18, 2025",Delayed
C4525,Male,Teenager,Peshawar,"January 1, 2025",O8525,"August 12, 2025",Burger King,Fries,Dessert,3,$406.37,Cash,47,"December 22, 2024",491,Active,3,"March 13, 2025",Delayed
C3777,Female,Teenager,Lahore,"December 25, 2023",O7777,"August 12, 2025",Burger King,Burger,Chinese,2,$814.79,Card,19,"June 28, 2025",165,Active,5,"November 15, 2024",Delivered
C5338,Male,Teenager,Multan,"July 19, 2025",O9338,"August 12, 2025",Burger King,Pasta,Dessert,4,$537.57,Wallet,24,"September 7, 2024",43,Active,3,"May 6, 2025",Delayed
C5667,Other,Teenager,Karachi,"December 31, 2024",O9667,"August 13, 2025",Burger King,Fries,Dessert,4,$782.04,Cash,9,"July 22, 2025",136,Inactive,4,"June 21, 2025",Cancelled
C3675,Female,Teenager,Islamabad,"November 4, 2024",O7675,"August 13, 2025",Burger King,Burger,Italian,1,$817.41,Wallet,2,"April 21, 2025",166,Active,3,"February 13, 2025",Cancelled
C6310,Male,Adult,Lahore,"February 3, 2024",O10310,"August 13, 2025",Burger King,Fries,Continental,3,"$1,199.27",Wallet,31,"February 20, 2025",12,Active,3,"December 11, 2024",Delivered
C1926,Male,Teenager,Lahore,"March 6, 2024",O5926,"August 14, 2025",Burger King,Pasta,Chinese,2,$800.95,Cash,20,"February 27, 2025",5,Inactive,1,"June 29, 2025",Cancelled
C5361,Other,Senior,Multan,"April 4, 2025",O9361,"August 14, 2025",Burger King,Pizza,Chinese,1,$637.36,Card,27,"March 13, 2025",349,Inactive,3,"October 23, 2024",Delivered
C2957,Female,Adult,Islamabad,"August 1, 2025",O6957,"August 14, 2025",Burger King,Fries,Continental,5,"$1,309.37",Cash,2,"August 5, 2025",430,Inactive,1,"April 10, 2025",Delayed
C5788,Other,Adult,Lahore,"March 4, 2024",O9788,"August 15, 2025",Burger King,Fries,Italian,4,$896.52,Cash,40,"August 11, 2025",421,Active,4,"July 24, 2025",Delivered
C2925,Male,Adult,Lahore,"April 1, 2025",O6925,"August 15, 2025",Burger King,Pasta,Fast Food,2,$485.22,Wallet,23,"December 21, 2024",340,Inactive,5,"October 15, 2024",Cancelled
C1421,Other,Adult,Multan,"June 20, 2025",O5421,"August 15, 2025",Burger King,Fries,Continental,4,"$1,029.90",Card,10,"December 13, 2024",257,Inactive,5,"November 12, 2024",Delivered
C3074,Other,Senior,Peshawar,"September 19, 2024",O7074,"August 15, 2025",Burger King,Pizza,Fast Food,2,$961.78,Cash,9,"September 1, 2024",237,Active,2,"January 4, 2025",Delayed
C5114,Male,Adult,Lahore,"June 10, 2025",O9114,"August 16, 2025",Burger King,Fries,Dessert,3,$547.85,Cash,16,"June 22, 2025",263,Active,4,"September 14, 2024",Delivered
C3903,Male,Adult,Lahore,"March 11, 2025",O7903,"August 17, 2025",Burger King,Burger,Continental,4,$166.53,Cash,10,"April 7, 2025",251,Active,4,"January 9, 2025",Cancelled
C6477,Male,Adult,Peshawar,"October 18, 2023",O10477,"August 18, 2025",Burger King,Pasta,Italian,2,$185.72,Wallet,50,"October 30, 2024",440,Active,3,"February 21, 2025",Cancelled
C2798,Female,Teenager,Multan,"August 25, 2024",O6798,"August 19, 2025",Burger King,Sandwich,Dessert,5,$436.27,Cash,29,"September 18, 2024",107,Inactive,5,"August 8, 2025",Delayed
C4254,Other,Adult,Karachi,"May 31, 2025",O8254,"August 20, 2025",Burger King,Fries,Fast Food,1,$507.73,Wallet,26,"December 12, 2024",406,Active,1,"September 23, 2024",Delayed
C2893,Male,Adult,Multan,"August 13, 2024",O6893,"August 21, 2025",Burger King,Pizza,Chinese,5,$598.92,Cash,49,"June 30, 2025",259,Active,5,"January 20, 2025",Cancelled
C2068,Female,Adult,Multan,"March 15, 2025",O6068,"August 22, 2025",Burger King,Fries,Fast Food,3,"$1,131.27",Card,2,"June 13, 2025",41,Inactive,1,"July 15, 2025",Delayed
C2831,Male,Adult,Multan,"July 7, 2024",O6831,"August 23, 2023",KFC,Burger,Italian,3,$956.04,Wallet,24,"November 25, 2024",81,Active,2,"August 21, 2025",Delayed
C4339,Other,Senior,Lahore,"December 29, 2023",O8339,"August 24, 2023",KFC,Sandwich,Dessert,1,"$1,156.69",Cash,35,"December 21, 2024",418,Inactive,3,"March 6, 2025",Cancelled
C5146,Other,Senior,Karachi,"December 17, 2024",O9146,"August 24, 2023",KFC,Pizza,Dessert,5,$596.96,Wallet,1,"May 16, 2025",24,Active,4,"October 27, 2024",Delayed
C3914,Male,Teenager,Islamabad,"November 29, 2023",O7914,"August 24, 2023",KFC,Pizza,Fast Food,4,"$1,140.76",Wallet,23,"April 22, 2025",492,Inactive,5,"April 19, 2025",Delayed
C2876,Female,Senior,Islamabad,"December 30, 2024",O6876,"August 25, 2023",KFC,Burger,Chinese,2,$330.93,Cash,45,"July 17, 2025",455,Active,2,"November 28, 2024",Cancelled
C1929,Female,Teenager,Peshawar,"November 27, 2023",O5929,"August 26, 2023",KFC,Fries,Continental,1,$599.70,Wallet,35,"June 26, 2025",172,Active,4,"November 10, 2024",Delayed
C1351,Female,Adult,Karachi,"June 16, 2024",O5351,"August 26, 2023",KFC,Fries,Chinese,3,$761.47,Card,3,"January 8, 2025",240,Inactive,2,"November 29, 2024",Delivered
C5795,Female,Senior,Islamabad,"November 7, 2023",O9795,"August 26, 2023",KFC,Pizza,Italian,5,"$1,267.20",Card,32,"November 10, 2024",72,Active,5,"October 21, 2024",Delayed
C5513,Male,Teenager,Islamabad,"July 20, 2025",O9513,"August 26, 2023",KFC,Pizza,Continental,3,"$1,044.89",Card,31,"September 15, 2024",496,Inactive,2,"December 27, 2024",Delayed
C4729,Female,Teenager,Multan,"July 18, 2025",O8729,"August 27, 2023",KFC,Fries,Chinese,2,$198.12,Card,7,"January 31, 2025",13,Inactive,3,"June 27, 2025",Cancelled
C5046,Other,Teenager,Islamabad,"August 15, 2024",O9046,"August 27, 2023",KFC,Fries,Chinese,1,$196.28,Card,22,"August 17, 2025",378,Inactive,4,"March 4, 2025",Delivered
C2454,Other,Teenager,Karachi,"December 4, 2023",O6454,"August 27, 2023",KFC,Pizza,Italian,1,$249.90,Cash,20,"March 22, 2025",70,Inactive,1,"July 20, 2025",Delayed
C4203,Male,Adult,Multan,"April 17, 2024",O8203,"August 28, 2023",KFC,Pizza,Italian,5,$167.62,Card,13,"September 8, 2024",388,Active,4,"November 7, 2024",Delivered
C3011,Male,Teenager,Islamabad,"July 19, 2025",O7011,"August 30, 2023",KFC,Pizza,Italian,4,$343.94,Cash,20,"January 27, 2025",389,Active,3,"November 20, 2024",Cancelled
C5286,Other,Adult,Peshawar,"March 9, 2025",O9286,"August 30, 2023",KFC,Fries,Continental,4,"$1,052.03",Cash,44,"April 16, 2025",107,Inactive,4,"March 12, 2025",Delivered
C6686,Female,Senior,Peshawar,"August 11, 2024",O10686,"August 31, 2023",KFC,Burger,Fast Food,1,$397.47,Wallet,5,"April 12, 2025",180,Active,1,"June 10, 2025",Cancelled
C6466,Other,Senior,Islamabad,"February 14, 2024",O10466,"August 31, 2023",KFC,Fries,Chinese,1,"$1,492.84",Wallet,50,"March 28, 2025",423,Active,1,"February 9, 2025",Cancelled
C6687,Other,Adult,Islamabad,"June 10, 2025",O10687,"September 1, 2023",KFC,Pasta,Italian,3,$101.29,Wallet,28,"January 17, 2025",468,Inactive,3,"February 7, 2025",Delivered
C5353,Male,Adult,Islamabad,"May 25, 2025",O9353,"September 2, 2023",KFC,Pizza,Dessert,2,"$1,491.88",Cash,44,"March 12, 2025",330,Active,5,"September 7, 2024",Delayed
C6843,Other,Senior,Multan,"April 10, 2025",O10843,"September 2, 2023",KFC,Pizza,Italian,4,"$1,014.28",Card,41,"July 22, 2025",0,Active,1,"January 23, 2025",Delivered
C1833,Other,Adult,Peshawar,"June 6, 2025",O5833,"September 3, 2023",KFC,Burger,Chinese,4,$599.35,Cash,3,"April 8, 2025",322,Inactive,2,"January 15, 2025",Cancelled
C3877,Other,Teenager,Islamabad,"October 22, 2024",O7877,"September 3, 2023",KFC,Fries,Continental,4,$213.52,Cash,50,"January 22, 2025",24,Active,3,"December 14, 2024",Cancelled
C4158,Male,Senior,Islamabad,"April 27, 2024",O8158,"September 4, 2023",KFC,Fries,Chinese,3,$566.90,Wallet,22,"March 27, 2025",387,Active,3,"February 22, 2025",Cancelled
C5633,Other,Adult,Lahore,"May 20, 2025",O9633,"September 6, 2023",KFC,Fries,Italian,5,$218.68,Wallet,26,"December 7, 2024",249,Active,4,"March 10, 2025",Delivered
C6282,Female,Senior,Lahore,"March 18, 2024",O10282,"September 6, 2023",KFC,Sandwich,Italian,5,$626.86,Card,47,"March 28, 2025",117,Inactive,4,"March 21, 2025",Delayed
C4303,Male,Adult,Multan,"December 18, 2024",O8303,"September 6, 2023",KFC,Sandwich,Dessert,2,$893.55,Cash,17,"October 21, 2024",497,Inactive,3,"November 20, 2024",Delayed
C1410,Male,Teenager,Karachi,"April 6, 2025",O5410,"September 7, 2023",KFC,Fries,Fast Food,1,$708.22,Cash,39,"January 19, 2025",441,Active,5,"September 12, 2024",Delayed
C6876,Female,Teenager,Islamabad,"February 6, 2025",O10876,"September 7, 2023",KFC,Pasta,Dessert,5,"$1,356.66",Card,30,"November 13, 2024",470,Inactive,4,"November 7, 2024",Cancelled
C1577,Male,Senior,Karachi,"August 19, 2024",O5577,"September 7, 2023",KFC,Pizza,Italian,1,$820.53,Card,18,"May 24, 2025",402,Inactive,1,"August 21, 2025",Delivered
C5668,Female,Adult,Multan,"June 27, 2025",O9668,"September 7, 2023",KFC,Burger,Fast Food,2,"$1,115.36",Card,9,"October 20, 2024",294,Active,2,"April 30, 2025",Delayed
C1370,Male,Senior,Lahore,"April 27, 2025",O5370,"September 7, 2023",KFC,Pasta,Chinese,3,"$1,186.98",Card,11,"April 12, 2025",134,Inactive,2,"July 8, 2025",Cancelled
C6796,Other,Teenager,Lahore,"February 27, 2024",O10796,"September 9, 2023",KFC,Burger,Chinese,2,$724.91,Cash,18,"December 4, 2024",438,Inactive,4,"March 23, 2025",Cancelled
C2522,Other,Teenager,Peshawar,"March 25, 2025",O6522,"September 10, 2023",KFC,Sandwich,Italian,4,$589.82,Cash,28,"December 11, 2024",162,Inactive,2,"August 7, 2025",Delivered
C2161,Female,Senior,Karachi,"January 20, 2025",O6161,"September 10, 2023",KFC,Pizza,Fast Food,1,$394.08,Card,1,"February 6, 2025",169,Inactive,4,"December 14, 2024",Delayed
C6753,Other,Teenager,Multan,"August 24, 2024",O10753,"September 11, 2023",KFC,Sandwich,Dessert,5,$172.45,Cash,6,"January 7, 2025",338,Active,5,"March 13, 2025",Cancelled
C1279,Female,Teenager,Karachi,"March 14, 2025",O5279,"September 11, 2023",KFC,Sandwich,Dessert,4,$167.37,Cash,24,"March 14, 2025",442,Inactive,3,"May 3, 2025",Delayed
C1800,Female,Adult,Multan,"October 31, 2024",O5800,"September 11, 2023",KFC,Burger,Chinese,4,$412.61,Cash,47,"June 19, 2025",392,Active,2,"October 2, 2024",Delayed
C4592,Other,Senior,Peshawar,"August 24, 2023",O8592,"September 12, 2023",KFC,Sandwich,Italian,1,"$1,064.71",Card,12,"August 13, 2025",41,Active,4,"December 26, 2024",Delivered
C1875,Male,Teenager,Lahore,"December 26, 2024",O5875,"September 13, 2023",KFC,Burger,Chinese,5,"$1,454.36",Card,32,"November 2, 2024",80,Inactive,4,"March 14, 2025",Cancelled
C4540,Male,Senior,Multan,"April 22, 2024",O8540,"September 16, 2023",KFC,Sandwich,Dessert,2,$179.31,Card,17,"November 10, 2024",210,Active,5,"January 17, 2025",Delayed
C4401,Male,Adult,Karachi,"September 28, 2024",O8401,"September 16, 2023",KFC,Burger,Italian,3,$923.55,Cash,18,"May 15, 2025",275,Inactive,2,"August 26, 2024",Cancelled
C2277,Male,Senior,Peshawar,"October 4, 2023",O6277,"September 16, 2023",KFC,Fries,Chinese,1,$184.89,Wallet,9,"September 15, 2024",231,Active,2,"June 19, 2025",Delivered
C6262,Female,Senior,Multan,"May 21, 2024",O10262,"September 16, 2023",KFC,Pasta,Fast Food,2,$257.44,Card,41,"February 7, 2025",98,Active,4,"September 24, 2024",Delivered
C3170,Male,Teenager,Islamabad,"May 27, 2024",O7170,"September 17, 2023",KFC,Pasta,Dessert,1,"$1,352.59",Wallet,45,"November 15, 2024",107,Inactive,3,"June 8, 2025",Delivered
C6887,Male,Senior,Islamabad,"October 30, 2023",O10887,"September 18, 2023",KFC,Sandwich,Italian,1,"$1,149.56",Wallet,43,"July 8, 2025",130,Inactive,1,"May 20, 2025",Delivered
C3872,Other,Teenager,Multan,"December 8, 2024",O7872,"September 18, 2023",KFC,Sandwich,Fast Food,2,$972.83,Card,2,"February 23, 2025",403,Active,3,"August 4, 2025",Delayed
C1612,Other,Senior,Peshawar,"September 5, 2024",O5612,"September 18, 2023",KFC,Pasta,Continental,4,"$1,073.05",Cash,23,"April 7, 2025",109,Active,5,"March 7, 2025",Cancelled
C3041,Other,Senior,Karachi,"March 18, 2025",O7041,"September 19, 2023",KFC,Pasta,Fast Food,2,$923.22,Wallet,31,"October 29, 2024",431,Inactive,2,"February 2, 2025",Delivered
C1743,Female,Teenager,Karachi,"September 15, 2023",O5743,"September 19, 2023",KFC,Fries,Italian,3,"$1,223.56",Cash,32,"January 27, 2025",200,Active,5,"December 5, 2024",Cancelled
C1628,Other,Adult,Peshawar,"August 22, 2024",O5628,"September 20, 2023",KFC,Pasta,Dessert,1,"$1,132.40",Cash,46,"August 19, 2025",426,Inactive,2,"May 26, 2025",Cancelled
C4849,Female,Adult,Multan,"July 22, 2024",O8849,"September 20, 2023",KFC,Burger,Continental,1,"$1,323.97",Card,36,"May 1, 2025",448,Inactive,5,"August 2, 2025",Delayed
C5015,Male,Teenager,Multan,"July 31, 2025",O9015,"September 20, 2023",KFC,Burger,Continental,2,"$1,441.48",Wallet,2,"January 15, 2025",40,Active,5,"May 14, 2025",Delivered
C4831,Other,Teenager,Lahore,"February 1, 2024",O8831,"September 21, 2023",KFC,Burger,Chinese,4,$703.58,Cash,10,"January 8, 2025",342,Active,4,"April 26, 2025",Delivered
C3213,Other,Senior,Multan,"July 10, 2024",O7213,"September 21, 2023",KFC,Burger,Continental,3,$841.78,Cash,25,"February 7, 2025",233,Inactive,4,"September 6, 2024",Delivered
C1710,Other,Teenager,Multan,"November 1, 2023",O5710,"September 21, 2023",KFC,Fries,Fast Food,3,$436.54,Wallet,26,"January 30, 2025",391,Inactive,4,"November 3, 2024",Cancelled
C6157,Female,Adult,Lahore,"January 31, 2025",O10157,"September 21, 2023",KFC,Pizza,Continental,2,$954.85,Card,19,"June 14, 2025",49,Inactive,4,"September 15, 2024",Cancelled
C3701,Other,Senior,Lahore,"December 30, 2024",O7701,"September 21, 2023",KFC,Burger,Continental,1,$856.20,Wallet,3,"June 8, 2025",169,Active,2,"November 21, 2024",Delivered
C2694,Female,Senior,Karachi,"January 2, 2024",O6694,"September 22, 2023",KFC,Burger,Chinese,3,$862.59,Wallet,45,"January 8, 2025",152,Inactive,3,"January 20, 2025",Delivered
C4911,Female,Adult,Peshawar,"March 17, 2024",O8911,"September 22, 2023",KFC,Pizza,Dessert,1,$333.70,Cash,44,"August 18, 2025",361,Active,1,"August 25, 2024",Cancelled
C5097,Other,Senior,Karachi,"October 8, 2024",O9097,"September 22, 2023",KFC,Sandwich,Chinese,2,$121.90,Wallet,15,"August 28, 2024",492,Inactive,1,"December 13, 2024",Delivered
C5848,Female,Teenager,Lahore,"December 17, 2023",O9848,"September 22, 2023",KFC,Pasta,Dessert,1,"$1,399.93",Wallet,26,"October 7, 2024",76,Active,3,"April 12, 2025",Delivered
C5596,Female,Senior,Multan,"July 22, 2025",O9596,"September 23, 2023",KFC,Pasta,Continental,5,"$1,414.00",Wallet,13,"January 2, 2025",338,Active,4,"July 21, 2025",Delayed
C3227,Other,Adult,Multan,"January 29, 2024",O7227,"September 23, 2023",KFC,Burger,Continental,4,$980.00,Cash,1,"August 8, 2025",353,Inactive,4,"December 23, 2024",Cancelled
C6866,Male,Senior,Lahore,"February 29, 2024",O10866,"September 23, 2023",KFC,Burger,Chinese,5,"$1,111.68",Card,42,"September 20, 2024",384,Inactive,5,"December 20, 2024",Delayed
C6271,Female,Teenager,Multan,"January 28, 2025",O10271,"September 24, 2023",KFC,Pasta,Dessert,5,$745.64,Cash,2,"May 24, 2025",429,Inactive,1,"July 16, 2025",Delivered
C1774,Male,Adult,Karachi,"November 23, 2024",O5774,"September 24, 2023",KFC,Sandwich,Chinese,1,"$1,359.52",Card,6,"October 14, 2024",228,Active,1,"December 3, 2024",Cancelled
C1005,Female,Senior,Peshawar,"November 16, 2024",O5005,"September 26, 2023",KFC,Pizza,Dessert,4,"$1,316.87",Card,37,"June 9, 2025",129,Active,3,"August 6, 2025",Delivered
C3107,Other,Senior,Karachi,"April 22, 2024",O7107,"September 27, 2023",KFC,Pizza,Fast Food,3,"$1,271.96",Cash,49,"October 30, 2024",27,Inactive,5,"December 22, 2024",Delayed
C2697,Other,Teenager,Karachi,"April 11, 2025",O6697,"September 27, 2023",KFC,Pizza,Fast Food,3,$392.26,Card,16,"August 3, 2025",294,Inactive,2,"August 13, 2025",Delayed
C5904,Female,Teenager,Peshawar,"November 15, 2023",O9904,"September 27, 2023",KFC,Pizza,Italian,3,$994.25,Wallet,45,"January 14, 2025",118,Inactive,4,"October 31, 2024",Delayed
